UserId,YearMonth,transactions.id,transactions.date,transactions.vendor,transactions.category,transactions.amount,transactions.currency,transactions.recurring,transactions.type,transactions.location,transactions.description
3,202408,223517,2024-09-04,AMAZON.CA,Miscellaneous,7.0,CAD,True,purchase,CA-BC,AMAZON.CA PRIME MEMBER
3,202409,223559,2024-09-04,AMZN,Miscellaneous,38.0,CAD,False,purchase,CA-BC,AMZN MKTP CA*ZT9US8UW1
3,202409,223575,2024-09-04,CLIPPER,Miscellaneous,14.0,CAD,False,purchase,CA-BC,CLIPPER SYSTEMS MOBILE
3,202409,223565,2024-09-04,COMPASS,Miscellaneous,1.0,CAD,True,purchase,CA-BC,COMPASS WEB BURNABY
3,202409,223558,2024-09-05,TREES,Miscellaneous,13.0,CAD,False,purchase,CA-BC,TREES ORGANIC COFFEE 00
3,202409,223557,2024-09-05,LS,Miscellaneous,23.0,CAD,False,purchase,CA-BC,LS KINTON RAMEN UBC
3,202409,123379,2024-09-05,Starbucks,Food & Beverages,11.0,USD,False,purchase,US-NY,Starbucks coffee purchase
3,202409,223560,2024-09-07,CINEPLEX,Miscellaneous,29.0,CAD,True,purchase,CA-BC,CINEPLEX ENTERTAINME
3,202409,123385,2024-09-08,Spotify,Entertainment,11.0,USD,True,subscription,US-NY,Spotify Premium subscription
3,202409,223545,2024-09-08,APPLE.COM/BILL,Utilities,4.0,CAD,True,payment,CA-BC,APPLE.COM/BILL
3,202409,223548,2024-09-08,SHOWPASS*,Miscellaneous,35.0,CAD,False,purchase,CA-BC,SHOWPASS* TAMASHA-SQ
3,202409,223570,2024-09-09,Fairfield,Miscellaneous,6.0,CAD,False,purchase,CA-BC,Fairfield Inn SFO Millb
3,202409,123387,2024-09-09,Gas Station,Transportation,34.0,USD,False,purchase,US-CA,Fuel refill
3,202409,223553,2024-09-10,EVO,Transportation,3.0,CAD,True,purchase,CA-BC,EVO CAR SHARE
3,202409,223566,2024-09-10,COMPASS,Miscellaneous,5.0,CAD,True,purchase,CA-BC,COMPASS WEB BURNABY
3,202409,223551,2024-09-10,REVENUE,Miscellaneous,71.0,CAD,True,purchase,CA-BC,REVENUE SERVICES BC VIC
3,202409,123386,2024-09-10,Uber,Transportation,23.0,USD,False,purchase,US-NY,Uber ride
3,202409,223569,2024-09-11,SAFEWAY,Miscellaneous,48.0,CAD,False,purchase,CA-BC,SAFEWAY #4901 VANCOUVER
3,202409,123390,2024-09-11,Electric Company,Utilities,95.0,USD,True,payment,US-CA,Monthly electric bill
3,202409,123383,2024-09-12,Walmart,Groceries,76.0,USD,False,purchase,GB-LND,Walmart Groceries purchase
3,202409,223549,2024-09-14,AMZN,Miscellaneous,17.0,CAD,False,purchase,CA-BC,AMZN MKTP CA*4T0GG22Q3
3,202409,223547,2024-09-14,SHOWPASS*,Miscellaneous,37.0,CAD,False,purchase,CA-BC,SHOWPASS* TAMASHA-S2
3,202409,123392,2024-09-15,Amazon,Shopping,30.0,USD,False,refund,GB-LND,Amazon item refund
3,202409,223552,2024-09-15,CINEPLEX,Miscellaneous,11.0,CAD,True,purchase,CA-BC,CINEPLEX CINECLUB
3,202409,123384,2024-09-15,Delta Airlines,Travel,322.0,USD,False,purchase,US-CA,Flight ticket purchase
3,202409,223550,2024-09-15,LINKEDIN,Miscellaneous,27.0,CAD,False,purchase,CA-BC,LINKEDIN PRE P185347364 MOUNTAIN
3,202409,223534,2024-09-17,BURB,Miscellaneous,26.0,CAD,False,purchase,CA-BC,BURB CANNABIS
3,202409,223541,2024-09-17,SHOWPASS*,Miscellaneous,37.0,CAD,False,purchase,CA-BC,SHOWPASS* TAMASHA-NK
3,202409,223539,2024-09-17,EVO,Transportation,32.0,CAD,True,purchase,CA-BC,EVO CAR SHARE
3,202409,223544,2024-09-18,THE,Miscellaneous,55.0,CAD,False,purchase,CA-BC,THE NEW AMSTERDAM 40007
3,202409,123394,2024-09-19,Electric Company,Utilities,82.0,USD,True,payment,US-NY,Monthly electric bill
3,202409,223556,2024-09-19,EVO,Transportation,20.0,CAD,True,purchase,CA-BC,EVO CAR SHARE
3,202409,223538,2024-09-19,BREWHALL,Miscellaneous,32.0,CAD,False,purchase,CA-BC,BREWHALL
3,202409,223542,2024-09-20,INTEREST,Miscellaneous,12.0,CAD,False,purchase,CA-BC,nan
3,202409,123388,2024-09-20,Netflix,Entertainment,13.0,USD,True,subscription,GB-LND,Netflix monthly subscription
3,202409,223536,2024-09-20,JJ,Miscellaneous,7.0,CAD,False,purchase,CA-BC,JJ BEAN COFFEE ROASTERS
3,202409,223540,2024-09-21,KIN,Miscellaneous,34.0,CAD,False,purchase,CA-BC,KIN KAO SONG
3,202409,223555,2024-09-21,AMAZON.CA*0E8WS1853,Miscellaneous,21.0,CAD,False,purchase,CA-BC,AMAZON.CA*0E8WS1853
3,202409,123396,2024-09-22,Starbucks,Food & Beverages,9.0,USD,False,purchase,GB-LND,Starbucks coffee purchase
3,202410,223622,2024-09-23,APPLE.COM/BILL,Utilities,2.0,CAD,True,payment,CA-BC,APPLE.COM/BILL
3,202410,223623,2024-09-23,PAYMENT,Miscellaneous,-906.0,CAD,False,bill_payment,CA-BC,PAYMENT RECEIVED - THANK
3,202409,123389,2024-09-23,Delta Airlines,Travel,241.0,USD,False,purchase,US-CA,Flight ticket purchase
3,202409,223554,2024-09-24,EVO,Transportation,22.0,CAD,True,purchase,CA-BC,EVO CAR SHARE
3,202409,223532,2024-09-24,#NAME?,Miscellaneous,12.0,CAD,False,purchase,CA-BC,=BEYONDBREADLTD. 001
3,202409,223546,2024-09-27,FIDO,Miscellaneous,77.0,CAD,True,purchase,CA-BC,FIDO MOBILE ******7459
3,202410,223619,2024-09-28,BMO,Miscellaneous,181.0,CAD,False,purchase,CA-BC,BMO VANCOUVER MARATHON
3,202409,123391,2024-09-28,Uber,Transportation,22.0,USD,False,purchase,CA-BC,Uber ride
3,202409,223543,2024-09-29,MEMBERSHIP,Entertainment,14.0,CAD,True,subscription,CA-BC,MEMBERSHIP FEE
3,202409,223533,2024-09-29,PARATHA,Miscellaneous,22.0,CAD,False,purchase,CA-BC,PARATHA 2 PASTA 001
3,202409,123393,2024-09-29,Apple Store,Electronics,958.0,USD,False,purchase,CA-BC,New iPhone purchase
3,202409,223531,2024-09-29,CHIPOTLE,Miscellaneous,17.0,CAD,False,purchase,CA-BC,CHIPOTLE 5200
3,202410,123363,2024-09-30,Starbucks,Food & Beverages,69.0,USD,False,purchase,CA-BC,Starbucks Food & Beverages purchase
3,202410,223621,2024-09-30,CAFE,Miscellaneous,28.0,CAD,False,purchase,CA-BC,CAFE PORTRAIT
3,202409,123395,2024-10-01,Gym Membership,Entertainment,51.0,USD,True,subscription,US-CA,Monthly gym membership fee
3,202410,123361,2024-10-01,Starbucks,Food & Beverages,64.0,USD,False,purchase,US-NY,Starbucks Food & Beverages purchase
3,202409,223537,2024-10-02,OPENAI,Miscellaneous,34.0,CAD,False,purchase,CA-BC,OPENAI *CHATGPT SUBSCR SAN
3,202410,223608,2024-10-03,EVO,Transportation,21.0,CAD,True,purchase,CA-BC,EVO CAR SHARE
3,202409,223535,2024-10-03,2025,Miscellaneous,197.0,CAD,False,purchase,CA-BC,2025 FIRST HALF
3,202410,223607,2024-10-04,LS,Miscellaneous,17.0,CAD,False,purchase,CA-BC,LS KINTON RAMEN UBC
3,202410,223618,2024-10-05,EVO,Transportation,29.0,CAD,True,purchase,CA-BC,EVO CAR SHARE
3,202410,223610,2024-10-05,UBER,Miscellaneous,14.0,CAD,False,purchase,CA-BC,UBER TRIP
3,202410,223620,2024-10-05,KILLER,Miscellaneous,9.0,CAD,False,purchase,CA-BC,KILLER ICE CREAM
3,202410,223613,2024-10-06,CINEPLEX,Miscellaneous,30.0,CAD,True,purchase,CA-BC,CINEPLEX ENTERTAINME
3,202410,123358,2024-10-07,Spotify,Entertainment,11.0,USD,True,subscription,GB-LND,Spotify Premium subscription
3,202410,223617,2024-10-07,SAVE,Food & Beverages,7.0,CAD,False,purchase,CA-BC,SAVE ON FOODS #993
3,202409,223529,2024-10-07,AMAZON.CA,Miscellaneous,7.0,CAD,True,purchase,CA-BC,AMAZON.CA PRIME MEMBER
3,202409,223530,2024-10-07,GREAT,Miscellaneous,21.0,CAD,False,purchase,CA-BC,GREAT DANE COFFEE 001
3,202410,223603,2024-10-07,CINEPLEX,Miscellaneous,72.0,CAD,True,purchase,CA-BC,CINEPLEX ENTERTAINME
3,202410,223601,2024-10-08,TAYLIGHT,Food & Beverages,11.0,CAD,False,purchase,CA-BC,TAYLIGHT LOCAL CRAFT B
3,202410,223602,2024-10-08,APPLE.COM/BILL,Utilities,34.0,CAD,True,payment,CA-BC,APPLE.COM/BILL
3,202410,123359,2024-10-08,Gas Station,Transportation,37.0,USD,False,purchase,US-NY,Gas Station Transportation purchase
3,202410,223624,2024-10-08,SAVE,Food & Beverages,38.0,CAD,False,purchase,CA-BC,SAVE ON FOODS #993
3,202410,123362,2024-10-09,Amazon,Shopping,33.0,USD,False,purchase,US-CA,Amazon Shopping purchase
3,202410,123357,2024-10-09,Amazon,Shopping,11.0,USD,False,purchase,CA-BC,Amazon Shopping purchase
3,202410,223597,2024-10-10,CINEPLEX,Entertainment,19.0,CAD,True,purchase,CA-BC,CINEPLEX 1149
3,202410,223616,2024-10-11,SAVE,Food & Beverages,6.0,CAD,False,purchase,CA-BC,SAVE ON FOODS #993
3,202410,123369,2024-10-11,Walmart,Groceries,186.0,USD,False,purchase,US-CA,Walmart Groceries purchase
3,202410,223593,2024-10-11,EVO,Transportation,13.0,CAD,True,purchase,CA-BC,EVO CAR SHARE
3,202410,123367,2024-10-11,Walmart,Groceries,170.0,USD,False,purchase,GB-LND,Walmart Groceries purchase
3,202410,223615,2024-10-12,COMPASS,Miscellaneous,5.0,CAD,True,purchase,CA-BC,COMPASS WEB BURNABY
3,202410,223590,2024-10-13,PNE,Food & Beverages,24.0,CAD,False,purchase,CA-BC,PNE FOOD & BEVERAGE
3,202410,123365,2024-10-13,Starbucks,Food & Beverages,84.0,USD,False,purchase,GB-LND,Starbucks Food & Beverages purchase
3,202410,223599,2024-10-13,FIDO,Utilities,48.0,CAD,True,purchase,CA-BC,FIDO MOBILE ******7459
3,202410,223600,2024-10-13,JAMJAR,Food & Beverages,17.0,CAD,False,purchase,CA-BC,JAMJAR CANTEEN INC.
3,202410,123360,2024-10-14,Amazon,Shopping,20.0,USD,False,purchase,GB-LND,Amazon Shopping purchase
3,202410,123364,2024-10-14,Delta Airlines,Travel,103.0,USD,False,purchase,US-CA,Delta Airlines Travel purchase
3,202410,223604,2024-10-15,LINKEDINPRE,Miscellaneous,29.0,CAD,True,purchase,CA-BC,LINKEDINPRE *35240094 MOUNTAIN
3,202410,223586,2024-10-15,C7FBF258-290B-4A9A-A4C7,Miscellaneous,16.0,CAD,False,purchase,CA-BC,C7FBF258-290B-4A9A-A4C7
3,202410,123373,2024-10-15,Netflix,Entertainment,14.0,USD,True,subscription,GB-LND,Netflix Subscription
3,202410,223589,2024-10-16,OPENAI,Miscellaneous,34.0,CAD,False,purchase,CA-BC,OPENAI *CHATGPT SUBSCR SAN
3,202410,223595,2024-10-16,GOLDEN,Food & Beverages,4.0,CAD,False,purchase,CA-BC,GOLDEN CRUST
3,202410,223611,2024-10-16,UBER,Miscellaneous,25.0,CAD,False,purchase,CA-BC,UBER TRIP
3,202410,223583,2024-10-17,BURGOO,Food & Beverages,27.0,CAD,False,purchase,CA-BC,BURGOO POINT GREY 41172
3,202410,223588,2024-10-18,EVO,Transportation,23.0,CAD,True,purchase,CA-BC,EVO CAR SHARE
3,202410,123371,2024-10-18,Walmart,Groceries,190.0,USD,False,purchase,US-NY,Walmart Groceries purchase
3,202410,123372,2024-10-18,Spotify,Entertainment,11.0,USD,True,subscription,US-NY,Spotify Premium subscription
3,202410,223605,2024-10-19,CINEPLEX,Miscellaneous,11.0,CAD,True,purchase,CA-BC,CINEPLEX CINECLUB
3,202410,223596,2024-10-19,APPLE.COM/BILL,Utilities,15.0,CAD,True,payment,CA-BC,APPLE.COM/BILL
3,202410,123366,2024-10-19,Delta Airlines,Travel,124.0,USD,False,purchase,US-NY,Delta Airlines Travel purchase
3,202410,223612,2024-10-19,BC,Miscellaneous,62.0,CAD,False,purchase,CA-BC,BC LIQUOR #192 VANCOUVE
3,202410,223579,2024-10-20,AMAZON.CA,Shopping,7.0,CAD,True,purchase,CA-BC,AMAZON.CA PRIME MEMBER
3,202410,223609,2024-10-20,THE,Miscellaneous,35.0,CAD,False,purchase,CA-BC,THE HOLLYWOOD THEATRE
3,202410,223614,2024-10-20,COMPASS,Miscellaneous,1.0,CAD,True,purchase,CA-BC,COMPASS WEB BURNABY
3,202410,223606,2024-10-21,REVENUE,Miscellaneous,68.0,CAD,True,purchase,CA-BC,REVENUE SERVICES BC VIC
3,202410,223598,2024-10-21,CINEPLEX,Entertainment,49.0,CAD,True,purchase,CA-BC,CINEPLEX ENTERTAINME
3,202410,223594,2024-10-21,FRESH,Food & Beverages,10.0,CAD,False,purchase,CA-BC,FRESH N FUNKY CATERING
3,202410,123368,2024-10-22,Delta Airlines,Travel,119.0,USD,False,purchase,CA-BC,Delta Airlines Travel purchase
3,202410,223584,2024-10-22,EVO,Transportation,9.0,CAD,True,purchase,CA-BC,EVO CAR SHARE
3,202410,223577,2024-10-23,BURB,Food & Beverages,29.0,CAD,False,purchase,CA-BC,BURB CANNABIS
3,202410,123375,2024-10-25,Spotify,Entertainment,11.0,USD,True,subscription,CA-BC,Spotify Premium subscription
3,202410,223592,2024-10-26,MEMBERSHIP,Entertainment,13.0,CAD,True,subscription,CA-BC,MEMBERSHIP FEE
3,202411,223650,2024-10-26,EVO,Transportation,8.0,CAD,True,purchase,CA-BC,=BLENZINWESBROOKVILL 00
3,202410,223578,2024-10-26,DOLLAR,Shopping,46.0,CAD,False,purchase,CA-BC,"DOLLAR ""N"" PLUS 001"
3,202411,223654,2024-10-26,EVO,Transportation,9.0,CAD,True,purchase,CA-BC,EVO CAR SHARE
3,202411,223645,2024-10-26,AMZN,Shopping,45.0,CAD,False,purchase,CA-BC,AMZN MKTP CA*J91207RF3
3,202410,223591,2024-10-27,INTEREST,Miscellaneous,1.0,CAD,False,purchase,CA-BC,nan
3,202410,223582,2024-10-28,BURB,Food & Beverages,21.0,CAD,False,purchase,CA-BC,BURB CANNABIS
3,202410,123374,2024-10-28,Netflix,Entertainment,15.0,USD,True,subscription,US-CA,Netflix Subscription
3,202410,223580,2024-10-28,APPLE.COM/BILL,Utilities,104.0,CAD,True,payment,CA-BC,APPLE.COM/BILL
3,202410,123376,2024-10-28,Gas Station,Transportation,38.0,USD,False,purchase,US-CA,Gas Station Transportation purchase
3,202410,223581,2024-10-29,SAFEWAY,Groceries,24.0,CAD,False,purchase,CA-BC,SAFEWAY #4901 VANCOUVER
3,202411,223647,2024-10-29,PAYMENT,Miscellaneous,-1321.0,CAD,False,bill_payment,CA-BC,PAYMENT RECEIVED - THANK
3,202410,223587,2024-10-30,EVO,Transportation,17.0,CAD,True,purchase,CA-BC,EVO CAR SHARE
3,202410,123370,2024-10-30,Netflix,Entertainment,15.0,USD,True,subscription,CA-BC,Netflix Subscription
3,202410,223585,2024-10-31,BODY,Food & Beverages,13.0,CAD,False,purchase,CA-BC,BODY ENERGY CLUB
3,202411,223642,2024-10-31,EVO,Transportation,16.0,CAD,True,purchase,CA-BC,EVO CAR SHARE
3,202411,223652,2024-11-01,SPORTS,Food & Beverages,23.0,CAD,False,purchase,CA-BC,SPORTS ILLUSTRATED CLU
3,202411,223636,2024-11-02,TST-HERO'S,Food & Beverages,9.0,CAD,False,purchase,CA-BC,TST-HERO'S WELCOME
3,202411,223653,2024-11-04,UBER,Transportation,7.0,CAD,False,purchase,CA-BC,UBER TRIP
3,202411,223651,2024-11-04,APPLE.COM/BILL,Utilities,2.0,CAD,True,payment,CA-BC,APPLE.COM/BILL
3,202411,223648,2024-11-05,RAY,Shopping,16.0,CAD,False,purchase,CA-BC,RAY RICKBURN VANCOUVER
3,202411,223634,2024-11-05,EVO,Transportation,13.0,CAD,True,purchase,CA-BC,EVO CAR SHARE
3,202411,223643,2024-11-05,EVO,Transportation,16.0,CAD,True,purchase,CA-BC,EVO CAR SHARE
3,202411,223644,2024-11-05,AMZN,Shopping,24.0,CAD,False,purchase,CA-BC,AMZN MKTP CA*P82BJ1YA3
3,202411,223649,2024-11-06,RAY,Shopping,19.0,CAD,False,purchase,CA-BC,RAY RICKBURN VANCOUVER
3,202411,223635,2024-11-07,FABLE,Food & Beverages,27.0,CAD,False,purchase,CA-BC,FABLE KITCHENS VANCOUVE
3,202411,223646,2024-11-07,LULULEMON,Shopping,110.0,CAD,False,purchase,CA-BC,LULULEMON #00120
3,202411,223637,2024-11-07,TST-HERO'S,Food & Beverages,29.0,CAD,False,purchase,CA-BC,TST-HERO'S WELCOME
3,202411,223638,2024-11-08,TST-HERO'S,Food & Beverages,31.0,CAD,False,purchase,CA-BC,TST-HERO'S WELCOME
3,202411,223625,2024-11-10,MEMBERSHIP,Entertainment,12.0,CAD,True,subscription,CA-BC,MEMBERSHIP FEE
3,202411,223627,2024-11-13,FIDO,Shopping,52.0,CAD,True,purchase,CA-BC,FIDO MOBILE ******7459
3,202411,223629,2024-11-15,CINEPLEX,Entertainment,11.0,CAD,True,purchase,CA-BC,CINEPLEX CINECLUB
3,202411,223630,2024-11-15,RAIN,Food & Beverages,8.0,CAD,False,purchase,CA-BC,RAIN OR SHINE HOMEMADE
3,202411,223639,2024-11-16,UBER,Transportation,16.0,CAD,False,purchase,CA-BC,UBER TRIP
3,202411,223633,2024-11-16,SAVE,Groceries,18.0,CAD,False,purchase,CA-BC,SAVE ON FOODS #993
3,202411,223641,2024-11-17,TST-HERO'S,Food & Beverages,8.0,CAD,False,purchase,CA-BC,TST-HERO'S WELCOME
3,202411,223640,2024-11-18,FRESHSLICE,Food & Beverages,4.0,CAD,False,purchase,CA-BC,FRESHSLICE PIZZA 413111
3,202411,223631,2024-11-18,REVENUE,Health & Wellness,82.0,CAD,True,purchase,CA-BC,REVENUE SERVICES BC VIC
3,202411,223632,2024-11-22,RAMEN,Food & Beverages,18.0,CAD,False,purchase,CA-BC,RAMEN DANBO KERRISDALE
3,202411,223626,2024-11-24,APPLE.COM/BILL,Utilities,4.0,CAD,True,payment,CA-BC,APPLE.COM/BILL
3,202411,223628,2024-11-25,LINKEDINPRE,Shopping,54.0,CAD,True,purchase,CA-BC,LINKEDINPRE *85653614 MOUNTAIN
