UserId,YearMonth,transactions.id,transactions.date,transactions.vendor,transactions.category,transactions.amount,transactions.currency,transactions.recurring,transactions.type,transactions.location,transactions.description
2,202410,223606,2024-10-15,REVENUE,Miscellaneous,75.0,CAD,True,purchase,CA-BC,REVENUE SERVICES BC VIC
2,202410,223602,2024-10-16,APPLE.COM/BILL,Utilities,34.7,CAD,False,purchase,CA-BC,APPLE.COM/BILL
2,202410,223603,2024-10-16,CINEPLEX,Miscellaneous,77.8,CAD,False,purchase,CA-BC,CINEPLEX ENTERTAINME
2,202410,223604,2024-10-16,LINKEDINPRE,Miscellaneous,26.66,CAD,False,purchase,CA-BC,LINKEDINPRE *35240094 MOUNTAIN
2,202410,223596,2024-10-18,APPLE.COM/BILL,Utilities,14.55,CAD,False,purchase,CA-BC,APPLE.COM/BILL
2,202410,223597,2024-10-18,CINEPLEX,Entertainment,17.7,CAD,False,purchase,CA-BC,CINEPLEX 1149
2,202410,223598,2024-10-18,CINEPLEX,Entertainment,47.27,CAD,False,purchase,CA-BC,CINEPLEX ENTERTAINME
2,202410,223599,2024-10-18,FIDO,Utilities,50.4,CAD,True,purchase,CA-BC,FIDO MOBILE ******7459
2,202410,223600,2024-10-18,JAMJAR,Food & Beverages,17.61,CAD,False,purchase,CA-BC,JAMJAR CANTEEN INC.
2,202410,223601,2024-10-18,TAYLIGHT,Food & Beverages,9.61,CAD,False,purchase,CA-BC,TAYLIGHT LOCAL CRAFT B
2,202410,223593,2024-10-19,EVO,Transportation,14.02,CAD,False,purchase,CA-BC,EVO CAR SHARE
2,202410,223594,2024-10-19,FRESH,Food & Beverages,9.45,CAD,False,purchase,CA-BC,FRESH N FUNKY CATERING
2,202410,223595,2024-10-19,GOLDEN,Food & Beverages,4.0,CAD,False,purchase,CA-BC,GOLDEN CRUST
2,202410,223591,2024-10-20,INTEREST,Miscellaneous,0.34,CAD,False,purchase,CA-BC,
2,202410,223592,2024-10-20,MEMBERSHIP,Miscellaneous,12.99,CAD,True,subscription,CA-BC,MEMBERSHIP FEE
2,202410,223590,2024-10-22,PNE,Food & Beverages,23.0,CAD,False,purchase,CA-BC,PNE FOOD & BEVERAGE
2,202410,223587,2024-10-23,EVO,Transportation,17.86,CAD,False,purchase,CA-BC,EVO CAR SHARE
2,202410,223588,2024-10-23,EVO,Transportation,21.55,CAD,True,purchase,CA-BC,EVO CAR SHARE
2,202410,223589,2024-10-23,OPENAI,Miscellaneous,31.77,CAD,False,purchase,CA-BC,OPENAI *CHATGPT SUBSCR SAN
2,202410,223585,2024-10-25,BODY,Food & Beverages,11.82,CAD,False,purchase,CA-BC,BODY ENERGY CLUB
2,202410,223586,2024-10-25,C7FBF258-290B-4A9A-A4C7,Miscellaneous,16.17,CAD,False,purchase,CA-BC,C7FBF258-290B-4A9A-A4C7
2,202410,223582,2024-10-26,BURB,Food & Beverages,20.16,CAD,False,purchase,CA-BC,BURB CANNABIS
2,202410,223583,2024-10-26,BURGOO,Food & Beverages,27.15,CAD,False,purchase,CA-BC,BURGOO POINT GREY 41172
2,202410,223584,2024-10-26,EVO,Transportation,9.08,CAD,False,purchase,CA-BC,EVO CAR SHARE
2,202410,223579,2024-10-30,AMAZON.CA,Shopping,6.71,CAD,True,purchase,CA-BC,AMAZON.CA PRIME MEMBER
2,202410,223580,2024-10-30,APPLE.COM/BILL,Entertainment,111.99,CAD,False,purchase,CA-BC,APPLE.COM/BILL
2,202410,223581,2024-10-30,SAFEWAY,Groceries,24.76,CAD,False,purchase,CA-BC,SAFEWAY #4901 VANCOUVER
2,202410,223577,2024-10-31,BURB,Food & Beverages,27.32,CAD,False,purchase,CA-BC,BURB CANNABIS
2,202410,223578,2024-10-31,DOLLAR,Shopping,45.32,CAD,False,purchase,CA-BC,"DOLLAR ""N"" PLUS 001"
2,202411,223654,2024-11-01,EVO,Transportation,7.44,CAD,True,purchase,CA-BC,EVO CAR SHARE
2,202411,223650,2024-11-03,EVO,Transportation,6.98,CAD,False,purchase,CA-BC,=BLENZINWESBROOKVILL 00
2,202411,223651,2024-11-03,APPLE.COM/BILL,Entertainment,1.44,CAD,True,purchase,CA-BC,APPLE.COM/BILL
2,202411,223652,2024-11-03,SPORTS,Food & Beverages,24.17,CAD,False,purchase,CA-BC,SPORTS ILLUSTRATED CLU
2,202411,223653,2024-11-03,UBER,Transportation,6.3,CAD,False,purchase,CA-BC,UBER TRIP
2,202411,223645,2024-11-04,AMZN,Shopping,43.77,CAD,False,purchase,CA-BC,AMZN MKTP CA*J91207RF3
2,202411,223646,2024-11-04,LULULEMON,Shopping,100.0,CAD,False,purchase,CA-BC,LULULEMON #00120
2,202411,223647,2024-11-04,PAYMENT,Miscellaneous,-1432.24,CAD,False,bill_payment,CA-BC,PAYMENT RECEIVED - THANK
2,202411,223648,2024-11-04,RAY,Shopping,16.8,CAD,False,purchase,CA-BC,RAY RICKBURN VANCOUVER
2,202411,223649,2024-11-04,RAY,Shopping,18.48,CAD,False,purchase,CA-BC,RAY RICKBURN VANCOUVER
2,202411,223644,2024-11-05,AMZN,Shopping,22.39,CAD,False,purchase,CA-BC,AMZN MKTP CA*P82BJ1YA3
2,202411,223642,2024-11-06,EVO,Transportation,15.12,CAD,False,purchase,CA-BC,EVO CAR SHARE
2,202411,223643,2024-11-06,EVO,Transportation,15.67,CAD,False,purchase,CA-BC,EVO CAR SHARE
2,202411,223640,2024-11-09,FRESHSLICE,Food & Beverages,4.05,CAD,False,purchase,CA-BC,FRESHSLICE PIZZA 413111
2,202411,223641,2024-11-09,TST-HERO'S,Food & Beverages,8.05,CAD,False,purchase,CA-BC,TST-HERO'S WELCOME
2,202411,223634,2024-11-10,EVO,Transportation,11.83,CAD,True,purchase,CA-BC,EVO CAR SHARE
2,202411,223635,2024-11-10,FABLE,Food & Beverages,28.85,CAD,False,purchase,CA-BC,FABLE KITCHENS VANCOUVE
2,202411,223636,2024-11-10,TST-HERO'S,Food & Beverages,8.05,CAD,False,purchase,CA-BC,TST-HERO'S WELCOME
2,202411,223637,2024-11-10,TST-HERO'S,Food & Beverages,28.39,CAD,False,purchase,CA-BC,TST-HERO'S WELCOME
2,202411,223638,2024-11-10,TST-HERO'S,Food & Beverages,31.39,CAD,False,purchase,CA-BC,TST-HERO'S WELCOME
2,202411,223639,2024-11-10,UBER,Transportation,14.15,CAD,False,purchase,CA-BC,UBER TRIP
2,202411,223633,2024-11-11,SAVE,Groceries,16.16,CAD,False,purchase,CA-BC,SAVE ON FOODS #993
2,202411,223632,2024-11-14,RAMEN,Food & Beverages,16.74,CAD,False,purchase,CA-BC,RAMEN DANBO KERRISDALE
2,202411,223629,2024-11-15,CINEPLEX,Entertainment,10.49,CAD,True,purchase,CA-BC,CINEPLEX CINECLUB
2,202411,223630,2024-11-15,RAIN,Food & Beverages,8.09,CAD,False,purchase,CA-BC,RAIN OR SHINE HOMEMADE
2,202411,223631,2024-11-15,REVENUE,Health & Wellness,75.0,CAD,True,purchase,CA-BC,REVENUE SERVICES BC VIC
2,202411,223628,2024-11-16,LINKEDINPRE,Shopping,53.32,CAD,True,purchase,CA-BC,LINKEDINPRE *85653614 MOUNTAIN
2,202411,223626,2024-11-18,APPLE.COM/BILL,Entertainment,3.35,CAD,True,purchase,CA-BC,APPLE.COM/BILL
2,202411,223627,2024-11-18,FIDO,Shopping,50.4,CAD,True,purchase,CA-BC,FIDO MOBILE ******7459
2,202411,223625,2024-11-20,MEMBERSHIP,Miscellaneous,12.99,CAD,True,subscription,CA-BC,MEMBERSHIP FEE
